Unnamed: 0,2015,2015.1,2015.2,2015.3,2015.4,2016,2016.1,2016.2,2016.3,2016.4,2017,2017.1,2017.2,2017.3,2017.4,2018,2018.1,2018.2,2018.3,2018.4,2019,2019.1,2019.2,2019.3,2019.4,2020,2020.1,2020.2,2020.3,2020.4,2021,2021.1,2021.2,2021.3,2021.4,2022,2022.1,2022.2,2022.3,2022.4
Jamaica Estates,1654.1,1636.5,1672.5,1674.0,1633.67,1708.17,1616.0,1625.0,1766.67,1825.0,2052.0,2061.0,1715.0,2477.0,1955.0,2076.17,1846.0,2059.33,2306.0,2093.33,1809.58,1815.67,1858.33,1844.33,1720.0,1942.55,2101.67,1837.5,1926.0,1870.0,1909.67,1971.67,1893.67,1931.67,1841.67,2060.83,1833.33,2015.0,2383.33,2011.67
Kensington,2018.0,1832.0,2000.0,2066.67,2173.33,2080.17,2033.33,2049.67,2121.0,2116.67,2000.42,1985.0,1950.0,2050.0,2016.67,2081.58,2098.33,1996.67,2166.33,2065.0,2159.92,2083.33,2133.33,2298.0,2125.0,2097.42,2215.0,2199.67,2088.33,1886.67,1977.08,1841.67,1836.0,2114.33,2116.33,2455.67,2241.0,2491.67,2627.67,2462.33
Kew Gardens,1852.08,1733.33,1816.67,1908.33,1950.0,1912.5,1866.67,1933.33,1933.33,1916.67,1922.67,1928.67,1899.33,1887.67,1975.0,1903.17,1933.33,1911.0,1861.0,1907.33,1932.92,1881.67,2035.67,1950.0,1864.33,1874.42,1950.0,1871.0,1843.33,1833.33,1897.5,1878.33,1816.67,1893.33,2001.67,2107.25,2014.67,2023.0,2133.0,2258.33
Kew Gardens Hills,1807.92,1675.0,1785.67,1833.33,1937.67,1954.83,1916.67,1881.0,2015.0,2006.67,1936.33,1975.0,1916.67,1920.33,1933.33,1940.0,1890.0,2000.0,1924.67,1945.33,1925.58,1928.67,1904.67,1962.33,1906.67,1935.33,1907.0,1923.33,1993.33,1917.67,1961.25,1900.0,1987.0,1950.0,2008.0,2237.0,2125.0,2099.67,2256.67,2466.67
Kingsbridge,1512.5,1475.0,1441.67,1575.0,1558.33,1773.92,1550.0,1690.0,1889.0,1966.67,1724.25,1758.33,1747.0,1650.0,1741.67,1762.17,1650.0,1896.0,1771.0,1731.67,1824.58,1796.33,1879.33,1843.33,1779.33,1807.17,1821.0,1795.0,1786.67,1826.0,1803.08,1808.0,1800.0,1879.33,1725.0,1878.92,1757.67,1956.67,1881.67,1919.67
Little Italy,3110.83,2780.33,2898.33,3399.67,3365.0,3163.58,3091.67,3012.67,3433.33,3116.67,2875.17,3066.67,2866.33,2865.0,2702.67,2894.67,2732.67,2964.33,2798.33,3083.33,3317.58,3082.67,3433.33,3404.33,3350.0,3050.17,3377.67,3274.67,2881.67,2666.67,2719.42,2398.67,2658.33,2825.67,2995.0,3871.83,3566.67,4099.33,3873.33,3948.0
Long Island City,2991.67,2991.67,3008.33,3030.0,2936.67,3062.33,3034.33,3137.67,3101.67,2975.67,2974.0,3010.0,2982.0,3051.67,2852.33,3035.58,2888.67,3008.67,3147.33,3097.67,3217.67,3045.0,3235.67,3326.0,3264.0,3047.25,3170.0,3105.33,2922.33,2991.33,3240.75,2942.0,3054.33,3373.33,3593.33,3895.33,3660.0,4046.33,3998.33,3876.67
Lower East Side,3033.58,2947.67,2996.67,3190.0,3000.0,3125.67,2998.33,3200.0,3297.33,3007.0,3065.67,2998.33,3118.67,3164.0,2981.67,3195.0,2987.67,3218.0,3291.0,3283.33,3479.08,3233.33,3528.33,3500.0,3654.67,3260.67,3876.67,3453.0,2931.33,2781.67,3181.42,2735.0,2969.0,3423.33,3598.33,4157.17,4030.33,4218.33,4323.33,4056.67
Manhattan,3313.33,3233.33,3323.33,3381.67,3315.0,3328.83,3316.67,3390.0,3327.0,3281.67,3265.75,3240.0,3300.0,3300.0,3223.0,3262.17,3201.33,3283.33,3299.0,3265.0,3435.33,3291.67,3451.67,3498.0,3500.0,3155.0,3500.0,3316.67,3001.0,2802.33,3047.5,2783.33,2881.67,3100.0,3425.0,4015.0,3784.67,4025.0,4145.67,4104.67
Maspeth,2035.42,2400.0,1966.67,1950.0,1825.0,2036.58,1846.33,2075.0,2158.33,2066.67,2109.42,2058.33,2146.0,2200.0,2033.33,2112.0,2108.33,2116.67,2149.67,2073.33,2124.42,2133.33,2131.0,2175.0,2058.33,2120.0,2131.0,2265.0,2163.0,1921.0,2117.75,2018.0,2133.33,2170.0,2149.67,2385.25,2291.0,2300.0,2483.33,2466.67
Melrose,,,,,,,,,,,1906.0,,1873.33,2012.5,1848.5,1771.0,,1781.5,1808.5,1675.0,1906.92,1839.0,1856.33,2012.33,1920.0,1981.83,2065.0,,1438.0,2129.0,1931.67,1750.0,1823.67,1987.0,2063.33,1972.56,1945.0,1900.0,2021.0,2100.0
Middle Village,1988.64,1825.0,2041.67,2000.0,2033.33,1946.0,1843.33,1932.67,1999.67,2008.33,1978.75,2150.0,1925.0,1974.33,1865.67,2105.27,2100.0,2119.67,2100.0,2099.67,2183.17,2082.67,2133.33,2183.33,2333.33,2233.91,2262.33,2399.5,2237.67,2091.33,2126.83,2066.67,2133.33,2091.33,2216.0,2405.83,2166.67,2499.33,2500.0,2457.33
Midtown,4043.17,4066.67,4100.0,4016.0,3990.0,4003.33,4083.33,4050.67,3970.0,3909.33,4000.25,3983.0,4133.33,4000.0,3884.67,3898.0,3904.33,3833.33,3889.33,3965.0,4106.33,3916.67,4131.0,4083.33,4294.33,3722.67,4082.33,3722.0,3588.0,3498.33,4029.0,3466.67,3726.67,4233.33,4689.33,4980.5,4997.67,4986.0,4906.67,5031.67
Midtown East,3360.58,3298.33,3383.33,3416.67,3344.0,3369.83,3339.67,3398.33,3400.0,3341.33,3321.5,3325.33,3396.67,3332.33,3231.67,3364.5,3270.67,3380.0,3404.0,3403.33,3497.17,3394.0,3472.33,3582.33,3540.0,3111.25,3523.67,3270.33,2926.0,2725.0,3291.42,2783.33,3001.67,3496.67,3884.0,4182.83,4226.67,4205.0,4209.33,4090.33
Midtown South,3799.83,3664.33,3725.0,3896.67,3913.33,3945.0,3931.67,3918.0,3960.33,3970.0,3891.17,3936.67,3920.33,3961.33,3746.33,3797.5,3583.0,3756.67,3961.0,3889.33,4027.42,3895.0,4020.33,4141.33,4053.0,3569.42,4098.33,3676.0,3311.67,3191.67,3973.08,3243.67,3670.0,4335.0,4643.67,4840.75,4788.0,4963.33,4896.67,4715.0
Midtown West,3454.83,3481.67,3498.33,3489.33,3350.0,3387.92,3333.33,3434.33,3416.67,3367.33,3365.5,3279.33,3385.67,3463.67,3333.33,3425.92,3299.67,3445.0,3470.67,3488.33,3586.42,3483.33,3560.33,3666.67,3635.33,3200.5,3643.0,3333.33,2965.67,2860.0,3357.5,2909.33,3062.67,3539.0,3919.0,4254.83,4198.0,4351.0,4250.33,4220.0
Midwood,1656.0,1528.33,1616.67,1754.0,1725.0,1805.5,1729.33,1865.67,1842.0,1785.0,1812.5,1841.67,1846.0,1800.0,1762.33,1788.25,1746.67,1750.0,1846.67,1809.67,1935.0,1849.0,1891.0,1975.0,2025.0,1974.33,2083.33,2050.67,1913.33,1850.0,1957.92,1815.0,1929.33,2015.67,2071.67,2276.92,2141.67,2199.33,2283.33,2483.33
Morningside Heights,3285.83,3171.67,3395.0,3443.33,3133.33,3251.67,3129.33,3284.67,3320.0,3272.67,3112.58,3223.67,3184.67,3138.33,2903.67,3053.17,2958.0,3114.0,3166.67,2974.0,3144.17,2924.67,3173.33,3304.33,3174.33,3097.25,3200.0,3283.0,2991.0,2915.0,3280.83,3131.67,3365.0,3243.33,3383.33,3827.25,3453.0,3964.0,3918.67,3973.33
Morris Heights,1414.33,1295.0,1295.0,1682.0,1595.0,1607.6,1615.0,1772.5,1499.0,1562.67,1610.45,1583.33,1546.67,1658.33,1675.0,1707.5,,,1783.33,1631.67,1858.09,1680.0,1725.0,2016.0,1967.0,1882.6,1976.0,1850.0,1832.67,1850.0,1803.6,,1825.0,1781.67,1848.0,2283.62,1925.0,2140.5,2322.5,2472.67
Morris Park,1421.92,1400.0,1396.33,1433.0,1458.33,1479.17,1450.0,1466.67,1500.0,1500.0,1597.92,1516.67,1625.0,1650.0,1600.0,1815.67,1841.67,1854.33,1850.0,1716.67,1901.73,1758.33,1808.33,1931.33,2212.5,1849.18,1814.67,1998.0,1831.67,1802.0,1827.2,1733.0,1924.67,1791.33,1925.0,1989.0,,1975.0,2225.0,1760.0
Mott Haven,1824.92,1699.67,1733.33,1783.33,2083.33,2019.0,2100.0,1854.33,1916.0,2205.67,2012.58,2102.0,1950.0,1920.0,2078.33,2163.17,2185.0,2259.33,2225.0,1983.33,2281.58,2186.0,2325.0,2392.33,2223.0,2257.25,2351.0,2212.67,2226.33,2239.0,2377.17,2241.0,2322.67,2450.0,2495.0,2810.42,2854.33,2809.33,2817.0,2761.0
NYC,2859.92,2800.0,2866.33,2916.67,2856.67,2899.33,2885.67,2951.67,2935.0,2825.0,2764.33,2733.33,2773.0,2819.33,2731.67,2735.67,2688.67,2781.67,2801.67,2670.67,2846.58,2698.33,2850.0,2940.0,2898.0,2772.75,2901.67,2942.0,2730.67,2516.67,2620.25,2497.67,2533.33,2708.33,2741.67,3311.33,2958.67,3346.67,3508.33,3431.67
Nolita,3543.33,3513.33,3563.33,3580.0,3516.67,3742.33,3583.33,3839.33,3738.33,3808.33,3671.08,3731.67,3716.67,3738.33,3497.67,3623.67,3498.33,3645.0,3734.67,3616.67,3736.08,3479.33,3798.33,3828.33,3838.33,3374.58,3813.33,3583.33,3200.0,2901.67,3345.33,2685.67,3090.33,3874.33,3731.0,4714.58,4098.33,4598.33,5114.67,5047.0
North Corona,1704.0,1631.0,1595.0,1595.0,1922.5,1644.0,1644.0,,,,1793.0,,1916.67,1763.0,1622.5,1718.6,1628.33,1769.33,1782.67,1645.0,1930.89,1600.0,2019.33,2122.5,1937.5,2042.6,2450.0,,1725.0,2012.67,2047.14,2175.0,2146.67,1770.0,,2250.0,,2212.5,2100.0,2362.5
Norwood,1405.33,1383.33,1433.33,1420.67,1384.0,1436.17,1375.0,1441.0,1441.0,1487.67,1532.92,1490.0,1485.0,1533.33,1623.33,1625.0,1592.33,1616.67,1616.67,1674.33,1654.33,1550.0,1607.67,1707.33,1752.33,1683.58,1645.67,1646.0,1815.0,1627.67,1767.58,1769.33,1683.33,1697.67,1920.0,1925.67,1801.67,1754.33,1963.33,2183.33
Oakland Gardens,1950.0,1925.0,2025.0,1966.67,1850.0,1930.0,1850.0,1916.67,1916.67,1983.33,1818.27,1716.67,1996.0,1931.5,1666.67,1987.5,,,,1987.5,1950.0,2000.0,1862.5,2075.0,,2131.25,1900.0,2425.0,2100.0,2100.0,2228.5,2045.0,2063.33,2400.0,2283.33,2348.17,2311.67,2425.0,2340.0,2316.0
Park Slope,2866.17,2874.67,2908.33,2881.67,2800.0,2849.58,2816.67,2881.67,2900.0,2800.0,2787.08,2748.33,2766.67,2833.33,2800.0,2876.83,2750.0,2865.0,2933.33,2959.0,2999.83,2865.0,2966.67,3069.33,3098.33,2957.83,3133.33,3083.0,2898.33,2716.67,2843.25,2663.33,2649.67,2915.0,3145.0,3753.67,3283.0,3650.0,3950.0,4131.67
Parkchester,1300.5,1376.33,1237.67,1272.33,1315.67,1575.62,1482.5,,1650.0,1563.33,1586.0,1618.33,1710.33,1602.0,1413.33,1472.91,1428.33,1450.0,1504.67,1501.0,1590.2,1523.33,1610.67,1633.33,1600.0,1604.17,1625.0,1600.0,1600.0,1600.0,1807.25,1575.0,,1853.33,1916.0,1708.5,1666.67,1616.67,1761.67,1950.0
Pelham Bay,1591.17,1661.0,1300.0,2125.0,1500.0,1485.0,1425.0,1500.0,,1500.0,1537.4,1394.0,1474.0,1629.33,1583.33,1763.67,1550.0,1724.0,1716.67,1908.33,1725.0,1758.33,1675.0,1725.0,,1667.0,1650.0,,1618.0,1700.0,1719.5,1718.33,1725.0,1713.33,1725.0,1956.5,1875.0,1925.0,,2069.5
Pelham Parkway,1649.5,1593.0,1687.0,1650.0,,,,,,,,,,,,1846.83,,1874.67,1819.0,,1772.43,1613.0,,1754.33,1843.67,1894.25,1932.67,1813.0,1932.33,1899.0,1888.0,1770.67,1969.0,1818.0,2053.0,1767.08,1816.33,1706.67,1746.0,1799.33
Prospect Heights,2801.58,2683.33,2858.33,2896.67,2768.0,2815.58,2782.67,2845.0,2866.67,2768.0,2852.75,2766.67,2919.33,2916.67,2808.33,2941.75,2916.33,2983.33,3009.0,2858.33,3087.25,2866.67,2940.0,3208.33,3334.0,2962.0,3112.67,3175.0,2908.33,2652.0,2951.17,2626.67,2793.33,3122.0,3262.67,3945.17,3550.0,4061.67,4174.33,3994.67
Prospect Lefferts Gardens,1780.25,1766.67,1766.67,1729.33,1858.33,2064.33,1933.33,2000.0,2156.0,2168.0,2137.25,2179.0,2155.0,2132.33,2082.67,2294.5,2149.67,2383.33,2379.33,2265.67,2346.5,2314.67,2406.33,2365.0,2300.0,2288.92,2358.0,2400.0,2298.0,2099.67,2228.75,1998.33,2130.0,2436.67,2350.0,2698.67,2385.0,2629.67,2980.67,2799.33
Prospect Park South,1986.25,2016.67,1949.33,1887.67,2091.33,2085.5,2149.33,2130.0,2041.67,2021.0,2035.67,1990.0,2163.33,2008.0,1981.33,2087.5,2025.0,2158.33,2116.33,2050.33,2186.58,2165.0,2233.33,2216.33,2131.67,2119.83,2137.67,2197.67,2148.33,1995.67,2112.5,1885.0,2081.67,2258.33,2225.0,2446.25,2232.33,2402.67,2646.67,2503.33
Queens,2170.25,2100.0,2164.33,2216.67,2200.0,2263.83,2200.0,2300.0,2316.67,2238.67,2216.33,2200.0,2200.0,2266.67,2198.67,2205.75,2166.67,2200.0,2274.67,2181.67,2262.42,2200.0,2266.67,2300.0,2283.0,2247.0,2331.33,2348.33,2233.33,2075.0,2153.75,2000.0,2115.0,2233.33,2266.67,2510.25,2305.0,2500.0,2619.33,2616.67
Red Hook,2506.25,2416.67,2466.67,2318.33,2823.33,2855.42,3016.67,2832.67,2983.0,2589.33,2712.33,2608.33,2666.0,2733.33,2841.67,2677.58,2721.0,2758.33,2591.67,2639.33,2730.08,2687.67,2783.33,2733.0,2716.33,2633.33,2625.0,2816.67,2641.67,2450.0,2515.08,2466.67,2366.67,2200.0,3027.0,3057.92,2758.33,2916.67,3506.67,3050.0
Rego Park,1968.58,1900.0,1875.0,1999.33,2100.0,2216.25,2150.0,2116.67,2275.0,2323.33,2144.5,2169.33,2123.33,2219.33,2066.0,2046.5,2008.33,2000.0,2113.33,2064.33,2082.33,2067.33,2036.0,2154.0,2072.0,2013.0,2100.0,2100.0,1930.33,1921.67,2009.42,1949.33,1983.33,2016.67,2088.33,2212.42,2073.33,2064.0,2349.0,2363.33
Richmond Hill,1535.71,1500.0,1600.0,1575.0,1537.5,1525.0,1525.0,,,,1675.0,1650.0,1700.0,1700.0,,1792.86,2100.0,1700.0,1900.0,1716.67,1766.75,1788.0,1694.0,1691.5,1858.33,1840.0,1850.0,1900.0,1700.0,,1825.33,1912.67,1783.33,1840.0,1765.33,1915.67,1846.0,1825.0,1900.0,2091.67
Ridgewood,2315.5,2271.0,2396.67,2319.33,2275.0,2449.67,2400.0,2533.33,2499.67,2365.67,2464.42,2496.67,2532.67,2516.67,2311.67,2494.08,2412.0,2533.0,2566.33,2465.0,2511.83,2358.33,2589.67,2633.33,2466.0,2430.75,2491.33,2524.33,2441.0,2266.33,2401.25,2216.67,2299.67,2549.0,2539.67,2968.5,2616.33,2899.67,3208.33,3149.67
Riverdale,2141.33,2125.0,2123.67,2166.67,2150.0,2142.58,2016.67,2123.33,2263.67,2166.67,2087.5,2002.67,2098.67,2183.33,2065.33,2239.58,2208.33,2330.0,2203.33,2216.67,2254.17,2216.67,2200.0,2300.0,2300.0,2407.17,2409.0,2425.0,2472.67,2322.0,2400.75,2346.67,2316.33,2483.33,2456.67,2581.92,2431.67,2583.33,2648.33,2664.33
Rockaway All,1518.33,1510.0,1542.67,1512.67,1508.0,1745.83,1441.67,1766.67,1883.33,1891.67,1789.17,1800.0,1753.0,1771.0,1832.67,2017.75,2074.0,2062.67,1956.0,1978.33,1962.0,1883.33,1980.67,1994.33,1989.67,1887.08,1828.0,1865.67,1896.33,1958.33,2016.25,1823.67,1989.0,2136.33,2116.0,2378.0,2149.67,2441.67,2416.67,2504.0
Roosevelt Island,3197.08,3101.67,3343.33,3321.67,3021.67,3353.0,3531.67,3356.0,3306.0,3218.33,3093.5,3116.67,3319.67,3066.0,2871.67,3298.33,3153.33,3236.67,3492.67,3310.67,3471.42,3304.33,3405.33,3565.0,3611.0,3262.17,3249.67,3177.33,3341.67,3280.0,3267.25,2906.33,3138.33,3419.0,3605.33,3934.58,3649.0,3944.0,4065.33,4080.0
Sheepshead Bay,1671.67,1638.0,1627.67,1633.33,1787.67,1809.42,1815.0,1850.0,1781.0,1791.67,1879.75,1908.33,1900.0,1850.0,1860.67,1859.67,1865.33,1873.33,1923.33,1776.67,1871.75,1766.67,1853.33,1944.33,1922.67,1993.33,1980.0,2095.0,1961.67,1936.67,1889.42,1889.67,1833.0,1907.33,1927.67,2182.33,1953.67,2027.33,2283.33,2465.0
Soho,4812.25,4500.0,4784.0,4625.0,5340.0,4942.17,4596.0,4757.67,4915.0,5500.0,5054.75,4770.0,4658.67,4952.67,5837.67,5369.67,5633.33,4832.67,5383.0,5629.67,5576.42,5903.33,5021.67,5315.33,6065.33,4464.08,5015.0,4689.33,4103.33,4048.67,5055.0,3946.67,4331.67,5400.0,6541.67,6255.42,5998.67,5750.0,6316.0,6957.0
Soundview,1401.5,1396.67,1391.67,1288.33,1529.33,1627.56,1671.67,,1598.0,1613.0,1710.27,1716.67,1708.33,1750.0,1644.0,1851.75,1646.67,1996.0,1956.67,1807.67,1802.5,1729.33,1928.33,1642.67,1909.67,1890.33,1974.33,1864.67,1870.67,1851.67,2011.25,1999.0,1978.0,1968.0,2100.0,2107.09,1822.67,2222.0,2363.67,2058.33
Staten Island,1690.08,1583.33,1550.0,1832.67,1794.33,1988.75,1941.67,2041.67,2025.0,1946.67,1924.25,1916.67,1983.67,1896.67,1900.0,1885.75,1814.0,1849.33,1983.33,1896.33,2017.75,1864.33,1991.67,2081.67,2133.33,1945.42,2024.33,1854.67,1871.0,2031.67,1965.08,1907.67,1933.0,1958.0,2061.67,2047.25,1971.33,1958.33,2142.67,2116.67
Stuyvesant Town/PCV,3753.5,3739.33,3823.0,3703.67,3748.0,4106.75,4062.33,4079.33,4273.0,4012.33,4261.0,4001.33,4146.67,4294.33,4601.67,3894.5,4050.67,3819.33,3852.33,3855.67,3852.17,3824.0,3863.0,3882.33,3839.33,3897.83,3979.67,3945.0,3819.33,3847.33,4040.58,3870.0,3634.33,4055.0,4603.0,5039.17,4980.67,5301.67,4883.67,4990.67
Sunnyside,1956.83,1841.67,1931.67,2000.0,2054.0,2000.0,2016.67,1966.67,2016.67,2000.0,1984.0,1973.33,1983.33,1991.67,1987.67,1978.58,1965.67,2000.0,2000.0,1948.67,2010.0,1958.33,1966.0,2040.67,2075.0,1985.0,2033.33,2066.67,1998.33,1841.67,1892.75,1815.0,1800.0,1926.67,2029.33,2216.92,2116.67,2171.0,2300.0,2280.0
Sunset Park,1928.08,1862.67,1991.0,1923.67,1935.0,2012.75,1997.67,2066.67,2000.0,1986.67,2025.42,1970.0,2041.67,2090.0,2000.0,2040.58,1999.33,2114.67,2066.67,1981.67,2063.67,1961.67,2091.67,2101.67,2099.67,2014.75,2100.0,2037.33,2021.67,1900.0,1941.17,1832.67,1933.33,1999.0,1999.67,2282.58,2037.67,2387.67,2375.0,2330.0
Throgs Neck,2024.88,1975.0,2287.5,2049.5,1850.0,1666.6,1900.0,1435.0,1788.0,1775.0,1890.33,1800.0,1875.0,1954.33,1866.67,2177.4,1941.67,2499.0,2333.33,2150.0,2006.2,1694.0,1983.33,1962.5,2266.33,2300.0,,2300.0,,,2347.55,2424.0,2191.67,2266.67,2533.33,2466.22,2166.67,2298.0,2782.67,2525.0
Tremont,1468.27,1350.0,1533.33,1612.67,1337.67,1547.5,1524.33,1552.67,1647.33,1465.67,1583.25,1358.33,1583.33,1724.67,1666.67,1748.92,1766.67,1700.0,1779.0,1750.0,1675.64,1641.67,1650.0,1799.0,1580.0,1717.55,1918.0,1694.33,1650.33,1674.33,1662.58,1579.33,1577.0,1749.67,1744.33,1795.42,1906.33,1743.67,1798.33,1733.33
Tribeca,6512.25,6699.33,6672.67,6495.0,6182.0,7458.25,6357.0,7652.67,7866.33,7957.0,7082.42,7823.33,7650.0,6780.33,6076.0,6736.5,6565.0,6602.0,6965.0,6814.0,6831.58,6198.0,6463.33,7098.33,7566.67,6800.75,6963.33,6716.67,6816.67,6706.33,6775.25,5909.67,6014.33,7119.33,8057.67,9206.08,7516.0,8645.33,9833.33,10829.67
University Heights,1323.17,1279.33,1343.33,1328.33,1341.67,1461.92,1379.33,1444.33,1520.67,1503.33,1582.58,1629.33,1573.33,1549.33,1578.33,1682.67,1595.33,1699.0,1774.0,1662.33,1741.33,1716.33,1816.67,1699.67,1732.67,1700.5,1774.33,1649.33,1645.67,1732.67,1772.0,1712.33,1839.67,1758.0,1778.0,1805.25,1721.33,1816.33,1841.67,1841.67
Upper East Side,2944.75,2883.33,2940.0,2998.33,2957.33,2979.92,2991.33,2998.33,2955.0,2975.0,2962.08,2971.67,2950.0,2948.33,2978.33,2912.75,2881.67,2866.67,2906.0,2996.67,3057.33,2998.33,3015.0,3015.0,3201.0,2881.5,3258.33,3052.67,2716.67,2498.33,2684.58,2441.67,2455.0,2700.0,3141.67,3589.83,3433.33,3466.67,3662.67,3796.67
Upper West Side,3400.83,3278.33,3345.0,3481.67,3498.33,3423.58,3421.33,3451.0,3437.0,3385.0,3323.0,3282.33,3313.33,3357.67,3338.67,3329.83,3294.0,3309.67,3336.67,3379.0,3479.33,3377.33,3450.0,3500.0,3590.0,3167.42,3550.0,3298.33,3021.33,2800.0,3216.42,2812.33,2950.0,3334.67,3768.67,4289.08,4023.33,4223.33,4443.0,4466.67
Wakefield,1328.75,1291.67,1340.0,1283.33,1400.0,1439.17,1450.0,1450.0,1450.0,1406.67,1508.33,1541.67,1500.0,1475.0,1500.0,1814.29,,1675.0,1850.0,1900.0,1980.33,2099.67,1800.0,2041.33,,1943.6,2031.0,1825.0,,1800.0,1889.64,1812.67,1933.33,1866.67,1974.0,2257.78,1850.0,2337.5,2416.67,2347.5
Washington Heights,2011.67,1931.67,2016.67,2081.67,2016.67,2169.33,2131.67,2173.33,2173.33,2199.0,2169.33,2171.33,2196.0,2183.33,2126.67,2188.0,2133.33,2168.0,2233.33,2217.33,2213.58,2181.67,2241.0,2233.33,2198.33,2180.42,2256.67,2231.67,2167.0,2066.33,2124.75,1999.67,2090.0,2192.67,2216.67,2394.17,2293.33,2416.67,2450.0,2416.67
West Harlem,2319.42,2183.33,2350.0,2446.0,2298.33,2536.33,2125.0,2444.0,2750.0,2826.33,2558.67,2449.33,2561.0,2649.33,2575.0,2602.75,2598.0,2708.33,2658.33,2446.33,2521.08,2423.0,2585.0,2591.0,2485.33,2447.33,2565.0,2550.0,2384.33,2290.0,2350.75,2292.67,2316.67,2404.33,2389.33,2728.17,2621.67,2843.33,2850.0,2597.67
West Village,3737.5,3700.0,3698.33,3731.67,3820.0,3797.5,3801.67,3915.0,3865.0,3608.33,3660.17,3586.67,3759.67,3772.33,3522.0,3799.42,3641.0,3823.33,3881.67,3851.67,4018.92,3830.0,4103.33,4046.67,4095.67,3659.58,4152.0,3824.33,3467.0,3195.0,3764.42,3105.0,3383.33,4142.67,4426.67,4898.17,4580.0,4879.33,5050.0,5083.33
Whitestone,2235.71,2100.0,2275.0,,2358.33,2344.22,2300.0,2300.0,2474.0,2350.0,2355.62,2366.67,2250.0,2497.5,,2160.75,1798.0,2200.0,2200.0,2229.33,2306.25,2325.0,2250.0,2333.33,2316.67,2408.33,2262.5,,2475.0,2500.0,2892.0,2400.0,5995.0,2499.67,2175.0,2499.82,2150.0,2575.0,2658.33,2499.33
Williamsbridge,1413.2,,1316.67,,1558.0,1625.0,,,1625.0,,1966.0,2212.5,1782.67,2023.0,,1873.43,1588.0,1669.0,1763.0,2141.67,1831.55,1800.0,1724.0,1925.0,1900.0,1881.83,1833.0,,1925.0,1850.0,1894.44,1883.33,1708.33,1937.5,2400.0,1976.64,1674.0,1933.33,2241.0,1957.33
Williamsburg,3196.25,3056.67,3183.33,3293.33,3251.67,3159.83,3191.67,3164.67,3181.67,3101.33,3056.5,3016.67,3144.0,3110.0,2955.33,2966.08,2933.33,2999.67,3000.0,2931.33,3324.5,2998.33,3266.33,3466.67,3566.67,3165.83,3500.0,3333.33,3016.67,2813.33,3281.75,2801.67,2910.67,3629.67,3785.0,4155.83,3855.67,4125.0,4399.33,4243.33
Windsor Terrace,2647.58,2679.0,2733.33,2668.33,2509.67,2517.42,2495.0,2511.67,2480.67,2582.33,2515.33,2466.67,2633.33,2533.33,2428.0,2550.08,2425.0,2507.33,2641.33,2626.67,2670.25,2707.67,2675.0,2700.0,2598.33,2668.42,2573.33,2696.0,2707.67,2696.67,2610.0,2665.0,2375.0,2566.67,2833.33,3142.75,2962.67,3083.33,3543.33,2981.67
Woodhaven,1716.8,1700.0,1711.67,1650.0,1761.0,1656.25,1675.0,,1700.0,1625.0,1865.73,1673.33,1948.33,1825.0,2091.5,1851.33,2091.67,1703.67,1804.33,1805.67,1793.08,1882.0,1758.33,1775.33,1756.67,1907.2,1825.0,1811.5,1979.33,1953.67,2032.0,1812.67,2133.33,1932.33,2249.67,2254.17,2266.67,2246.0,2183.33,2320.67
Woodside,1864.67,1991.67,1850.33,1816.67,1800.0,1835.83,1829.33,1773.33,1841.67,1899.0,1919.0,1815.0,1888.33,2032.67,1940.0,1894.08,1840.0,1990.0,1850.33,1896.0,1936.92,1865.0,1948.33,1933.33,2001.0,1910.08,2054.33,1869.33,1883.33,1833.33,1838.58,1773.33,1766.67,1906.33,1908.0,2100.25,1963.33,1966.67,2233.33,2237.67
Woodstock,,,,,,,,,,,1877.0,2012.5,1650.0,1920.0,1790.0,1999.67,,2206.67,1895.67,1896.67,1931.4,2112.5,1947.67,1802.67,1919.0,1904.56,1950.0,,1838.67,1925.0,1800.58,1594.33,1899.67,1891.67,1816.67,1910.0,1950.0,1962.5,1791.67,1966.67
